Date,Product_ID,Category,Region,Units_Sold,Sales
2021-06-07,1022,Groceries,East,31,15366.297776748497
2021-06-08,1033,Books,West,44,8114.060147973042
2021-06-09,1015,Books,North,59,13460.371947336014
2021-06-10,1062,Clothing,West,23,11038.62622661718
2021-06-11,1050,Books,West,99,30514.45692797928
2021-06-12,1031,Groceries,South,68,7774.797040137921
2021-06-13,1037,Clothing,East,92,31997.280528609437
2021-06-14,1055,Clothing,North,42,4654.256426508481
2021-06-15,1068,Electronics,North,42,7403.982364766587
2021-06-16,1016,Groceries,North,13,1579.5582389173894
2021-06-17,1085,Books,East,1,130.04030580758268
2021-06-18,1038,Electronics,East,76,933.3738575469711
2021-06-19,1040,Groceries,West,53,23402.008372219767
2021-06-20,1047,Groceries,West,40,6201.413707405559
2021-06-21,1081,Clothing,East,90,4709.110136955236
2021-06-22,1027,Clothing,North,46,2420.6961240517353
2021-06-23,1076,Groceries,East,87,24573.05912553039
2021-06-24,1049,Electronics,South,22,10923.68353475584
2021-06-25,1000,Clothing,East,52,4215.1724660444825
2021-06-26,1049,Clothing,East,28,1646.8108346293277
2021-06-27,1018,Groceries,North,53,11912.751774042294
2021-06-28,1097,Groceries,West,63,18020.035806065353
2021-06-29,1058,Clothing,South,17,2622.188389453244
2021-06-30,1067,Electronics,South,64,10127.09282123485
2021-07-01,1066,Clothing,South,6,1307.9609154359114
2021-07-02,1040,Groceries,East,14,2295.038919933157
2021-07-03,1009,Clothing,North,17,7794.712091125744
2021-07-04,1027,Groceries,East,38,1161.1941174315111
2021-07-05,1033,Clothing,West,69,8620.817105213986
2021-07-06,1038,Groceries,North,13,5280.481311968673
2021-07-07,1082,Groceries,South,53,22187.892497548928
2021-07-08,1055,Electronics,East,9,581.9578982321269
2021-07-09,1051,Groceries,North,44,21434.33998227417
2021-07-10,1099,Clothing,East,26,9093.340787714647
2021-07-11,1002,Groceries,North,77,11054.936002261064
2021-07-12,1022,Books,South,19,4435.712521422572
2021-07-13,1016,Clothing,West,48,7468.700332238587
2021-07-14,1070,Electronics,West,81,6764.383096721905
2021-07-15,1025,Clothing,East,80,12214.180138157473
2021-07-16,1017,Electronics,South,30,8827.35148109739
2021-07-17,1045,Books,East,32,13271.204815020148
2021-07-18,1069,Electronics,East,78,14674.081242279639
2021-07-19,1030,Groceries,North,79,14257.268634606953
2021-07-20,1092,Books,North,76,18188.346108268455
2021-07-21,1008,Books,North,75,24437.41829868973
2021-07-22,1034,Electronics,South,69,26102.145832836377
2021-07-23,1080,Clothing,South,11,1871.449330869164
2021-07-24,1059,Electronics,East,98,29136.645504963173
2021-07-25,1075,Electronics,North,83,16665.30541489349
2021-07-26,1062,Books,South,26,9386.934093629538
2021-07-27,1099,Groceries,East,26,2357.9584873868453
2021-07-28,1051,Clothing,South,17,2310.1841258772965
2021-07-29,1047,Electronics,East,95,20783.112543680003
2021-07-30,1060,Groceries,West,83,37002.49950610202
2021-07-31,1023,Groceries,North,44,12800.90401840088
2021-08-01,1073,Clothing,West,84,40575.704257274905
2021-08-02,1057,Groceries,East,23,1393.9395131178148
2021-08-03,1063,Electronics,East,25,5887.1488172239515
2021-08-04,1029,Books,North,92,19812.06013444592
2021-08-05,1028,Groceries,North,37,11251.737978240208
2021-08-06,1009,Books,East,76,30997.562028270215
2021-08-07,1038,Clothing,South,65,27450.119614820465
2021-08-08,1054,Clothing,North,2,676.7907165313982
2021-08-09,1027,Groceries,East,74,24002.108567543775
2021-08-10,1017,Books,North,98,46552.39860899166
2021-08-11,1040,Electronics,North,32,6336.218457690498
2021-08-12,1080,Books,West,89,37207.68033175998
2021-08-13,1074,Groceries,West,74,34153.72514436658
2021-08-14,1064,Books,South,55,13796.982632947058
2021-08-15,1080,Books,North,50,18363.01317578086
2021-08-16,1099,Clothing,East,65,12658.082434968359
2021-08-17,1099,Groceries,East,32,2811.222942583936
2021-08-18,1045,Books,North,37,11003.31537109507
2021-08-19,1059,Groceries,North,76,8076.6042776365675
2021-08-20,1008,Electronics,South,82,19206.33307569946
2021-08-21,1044,Groceries,South,94,41144.82117190303
2021-08-22,1059,Electronics,South,13,677.9358547806448
2021-08-23,1027,Groceries,East,54,1345.1390536866297
2021-08-24,1096,Groceries,West,3,921.5224356513747
2021-08-25,1002,Books,South,85,14638.704252677378
2021-08-26,1050,Books,East,42,9021.158008535336
2021-08-27,1007,Electronics,South,78,16286.258698521431
2021-08-28,1069,Electronics,East,40,2097.756488587446
2021-08-29,1058,Clothing,North,74,869.3188489620986
2021-08-30,1060,Books,East,66,29715.00767423031
2021-08-31,1057,Electronics,North,60,7003.277690570144
2021-09-01,1069,Books,East,11,2406.565766148514
2021-09-02,1092,Groceries,West,1,486.2436403688285
2021-09-03,1011,Clothing,East,26,10792.95529447173
2021-09-04,1008,Books,North,42,2641.217001306411
2021-09-05,1048,Books,West,62,16068.808180390355
2021-09-06,1082,Books,East,61,22432.062101936026
2021-09-07,1016,Books,East,77,27120.359778020287
2021-09-08,1053,Electronics,South,92,35218.75070639352
2021-09-09,1043,Electronics,West,85,19902.98637608667
2021-09-10,1031,Clothing,North,62,5964.5385930539705
2021-09-11,1034,Groceries,West,74,17596.274816516452
2021-09-12,1077,Groceries,North,12,3929.5770251389567
2021-09-13,1048,Clothing,South,27,8321.673305786371
2021-09-14,1053,Groceries,South,67,2985.239025879982
2021-09-15,1015,Electronics,North,28,1171.147395607671
2021-09-16,1084,Books,North,66,31876.438259559556
2021-09-17,1011,Groceries,North,28,2362.7708431456585
2021-09-18,1087,Books,South,95,14657.227699745656
2021-09-19,1097,Books,West,21,8108.958821386943
2021-09-20,1007,Electronics,South,7,1475.1923700734899
2021-09-21,1020,Books,East,95,9397.188919254522
2021-09-22,1047,Groceries,South,14,3345.2141426451008
2021-09-23,1007,Electronics,East,39,11262.63394128792
2021-09-24,1027,Clothing,East,73,16925.461613876767
2021-09-25,1079,Electronics,South,87,40044.67119737601
2021-09-26,1009,Groceries,South,62,9269.16458512294
2021-09-27,1051,Electronics,South,12,4008.6331049140654
2021-09-28,1014,Groceries,West,93,6047.270454649039
2021-09-29,1003,Groceries,South,38,7684.355221704174
2021-09-30,1089,Electronics,North,58,21639.02821004495
2021-10-01,1078,Groceries,South,56,6728.976849774932
2021-10-02,1099,Clothing,East,39,11660.524682455825
2021-10-03,1095,Groceries,West,86,7325.8364108698015
2021-10-04,1061,Clothing,West,4,241.29531506828732
2021-10-05,1003,Clothing,East,48,12786.434254717005
2021-10-06,1040,Groceries,West,7,2385.2877165750783
2021-10-07,1072,Books,West,60,3932.9917472938137
2021-10-08,1098,Clothing,North,40,18388.414546509135
2021-10-09,1054,Clothing,North,8,965.0272697740701
2021-10-10,1027,Electronics,West,58,3989.6982578873067
2021-10-11,1046,Clothing,South,57,6231.38051022138
2021-10-12,1008,Clothing,West,35,3258.1676295210896
2021-10-13,1001,Clothing,North,73,3973.432252425185
2021-10-14,1066,Clothing,West,13,5212.235925540366
2021-10-15,1047,Books,South,39,9859.72687535996
2021-10-16,1068,Clothing,South,84,16831.460165986584
2021-10-17,1073,Groceries,North,21,9991.96136866673
2021-10-18,1027,Books,West,47,9014.323154102132
2021-10-19,1078,Clothing,North,83,7620.780768339191
2021-10-20,1013,Groceries,East,2,288.5620340880643
2021-10-21,1045,Groceries,North,44,5592.118464170139
2021-10-22,1086,Books,North,30,7631.496809580581
2021-10-23,1012,Books,North,87,13296.863434183488
2021-10-24,1015,Groceries,West,55,14457.848590422453
2021-10-25,1093,Books,East,40,13518.151128957063
2021-10-26,1039,Books,West,77,30097.48318496122
2021-10-27,1071,Electronics,South,97,34723.79934363148
2021-10-28,1080,Books,East,96,10630.98730210722
2021-10-29,1029,Electronics,North,92,6144.759343463339
2021-10-30,1080,Books,North,24,6619.213871030711
2021-10-31,1098,Books,North,42,4513.604663063628
2021-11-01,1064,Groceries,West,28,1445.290662705162
2021-11-02,1057,Electronics,South,94,25217.965437631952
2021-11-03,1087,Books,East,93,15822.011015362239
2021-11-04,1047,Clothing,East,98,37290.27555328695
2021-11-05,1048,Books,West,51,8361.648847404967
2021-11-06,1088,Groceries,South,22,10770.570737461672
2021-11-07,1001,Groceries,East,89,33969.19637087948
2021-11-08,1088,Groceries,West,78,2985.034925304311
2021-11-09,1013,Electronics,South,74,19191.725565318575
2021-11-10,1096,Electronics,South,74,21140.619374023638
2021-11-11,1016,Electronics,East,8,2805.586625871863
2021-11-12,1030,Clothing,East,14,3554.8860276515816
2021-11-13,1009,Electronics,South,45,11109.93134504134
2021-11-14,1069,Groceries,East,38,7231.016949437149
2021-11-15,1088,Electronics,West,32,4576.514499539044
2021-11-16,1036,Electronics,South,62,29365.56243985319
2021-11-17,1063,Books,East,96,15899.747339600857
2021-11-18,1029,Electronics,East,67,2752.1220859722557
2021-11-19,1033,Books,West,84,7725.439869316848
2021-11-20,1017,Electronics,East,61,26233.99865127415
2021-11-21,1087,Books,East,13,3866.855134615956
2021-11-22,1062,Groceries,East,87,34069.41481994431
2021-11-23,1048,Electronics,North,83,33723.14548150137
2021-11-24,1055,Groceries,West,80,33070.868417074074
2021-11-25,1090,Electronics,West,99,27700.270962690967
2021-11-26,1057,Clothing,North,47,4549.087318950385
2021-11-27,1026,Clothing,West,54,4462.238624168311
2021-11-28,1054,Groceries,East,71,20678.91798485016
2021-11-29,1084,Groceries,East,52,9858.785731911035
2021-11-30,1018,Clothing,East,72,20407.94195115067
2021-12-01,1022,Clothing,West,25,6356.353591913844
2021-12-02,1046,Books,West,23,7016.7723581913715
2021-12-03,1078,Electronics,South,74,1904.373532107859
2021-12-04,1065,Clothing,North,30,782.6992052628132
2021-12-05,1098,Groceries,West,97,35267.41847042962
2021-12-06,1050,Groceries,South,11,1150.95584420446
2021-12-07,1083,Clothing,North,35,11535.203626593766
2021-12-08,1027,Groceries,North,27,7501.199299770942
2021-12-09,1056,Electronics,East,67,32902.31249621379
2021-12-10,1057,Books,East,47,19709.397390676924
2021-12-11,1014,Electronics,South,50,10621.795772618061
2021-12-12,1015,Books,South,8,2496.338254765207
2021-12-13,1096,Books,East,55,3710.9508722264713
2021-12-14,1046,Clothing,East,77,15348.345400970637
2021-12-15,1062,Groceries,North,42,15523.409711629613
2021-12-16,1011,Books,North,67,21112.3081069437
2021-12-17,1042,Clothing,West,20,4947.818978898107
2021-12-18,1083,Groceries,East,45,4342.466744361353
2021-12-19,1028,Groceries,North,35,14123.952633601892
2021-12-20,1048,Books,South,77,11076.575984448798
2021-12-21,1002,Groceries,North,20,8240.695000286712
2021-12-22,1068,Electronics,East,24,7432.522578469123
2021-12-23,1059,Groceries,North,57,10980.388782609632
2021-12-24,1065,Electronics,East,55,1644.3107318217708
2021-12-25,1086,Groceries,North,9,1114.967103558702
2021-12-26,1089,Books,West,94,41890.606827984826
2021-12-27,1025,Books,West,89,36561.86113729224
2021-12-28,1070,Clothing,South,16,4666.849973403328
2021-12-29,1073,Electronics,South,55,13117.390403779322
2021-12-30,1068,Electronics,East,72,23551.19372676625
2021-12-31,1046,Books,East,58,13830.771793306629
2022-01-01,1075,Books,East,64,20845.399804952238
2022-01-02,1095,Books,North,92,14777.776812679918
2022-01-03,1041,Electronics,North,76,31985.63639502333
2022-01-04,1030,Clothing,North,88,31146.699566222298
2022-01-05,1021,Electronics,South,49,8412.71483854888
2022-01-06,1016,Books,East,29,12093.765491641101
2022-01-07,1083,Clothing,North,79,19655.029369326556
2022-01-08,1019,Groceries,South,82,7836.989585151203
2022-01-09,1007,Groceries,West,7,336.55374467209646
2022-01-10,1097,Books,East,77,27166.124858352327
2022-01-11,1048,Clothing,West,83,36014.463107139796
2022-01-12,1086,Books,South,69,27989.61363438152
2022-01-13,1037,Electronics,East,90,29814.2104327969
2022-01-14,1052,Electronics,North,2,158.54755449267267
2022-01-15,1027,Clothing,South,33,1850.6927085424877
2022-01-16,1076,Books,West,48,8595.096733235781
2022-01-17,1028,Books,West,37,15869.534442929678
2022-01-18,1071,Groceries,West,89,42831.31874807362
2022-01-19,1010,Clothing,South,89,11415.746879880779
2022-01-20,1046,Books,South,30,11502.806357551284
2022-01-21,1044,Electronics,East,41,11939.032567665763
2022-01-22,1017,Books,East,4,102.34243947276777
2022-01-23,1049,Books,West,83,22910.40795177266
2022-01-24,1088,Electronics,South,91,36846.88256929535
2022-01-25,1048,Electronics,East,39,5666.706389704346
2022-01-26,1021,Books,South,24,10792.97269789262
2022-01-27,1044,Electronics,North,50,6288.379968428604
2022-01-28,1060,Groceries,South,37,1756.4578948367046
2022-01-29,1098,Groceries,West,53,4683.623866145478
2022-01-30,1092,Groceries,South,25,10503.28514183125
2022-01-31,1020,Electronics,West,93,19946.630730631303
2022-02-01,1070,Electronics,East,31,12415.60311141298
2022-02-02,1060,Electronics,East,99,26760.11578860526
2022-02-03,1075,Clothing,East,92,22583.60534573297
2022-02-04,1035,Electronics,North,38,15404.722880789705
2022-02-05,1023,Groceries,West,58,12615.517924865724
2022-02-06,1031,Groceries,North,53,21358.790025793583
2022-02-07,1090,Groceries,North,50,2966.223041604417
2022-02-08,1095,Clothing,East,4,1287.1691984569427
2022-02-09,1058,Books,West,92,32592.62450936347
2022-02-10,1095,Groceries,South,52,23429.0016536916
2022-02-11,1095,Clothing,South,31,3717.4803252990014
2022-02-12,1089,Books,West,87,26627.89348835826
2022-02-13,1074,Clothing,South,78,17339.065864202104
2022-02-14,1081,Clothing,East,92,18175.34623192483
2022-02-15,1004,Books,East,14,872.0549887540283
2022-02-16,1015,Electronics,North,1,75.7743319915217
2022-02-17,1010,Electronics,East,43,18065.346882701906
2022-02-18,1034,Groceries,South,96,36228.40145659444
2022-02-19,1074,Books,North,59,11643.482076715716
2022-02-20,1041,Groceries,West,61,25373.463917736066
2022-02-21,1086,Clothing,West,41,2032.592653105691
2022-02-22,1097,Electronics,North,18,5690.505948232547
2022-02-23,1080,Groceries,East,60,26124.37594980008
2022-02-24,1009,Groceries,North,69,29051.99965116654
2022-02-25,1081,Electronics,North,79,15220.420637349394
2022-02-26,1007,Clothing,East,59,22134.710691877553
2022-02-27,1025,Groceries,West,42,9217.29443479908
2022-02-28,1002,Groceries,North,80,33733.416044086014
2022-03-01,1058,Books,West,36,9722.640800734605
2022-03-02,1087,Books,South,40,15391.198162458806
2022-03-03,1002,Electronics,East,30,1455.0022596875742
2022-03-04,1037,Electronics,South,87,26022.807169685824
2022-03-05,1001,Clothing,West,11,3076.0317165597353
2022-03-06,1098,Clothing,South,25,7722.214841255712
2022-03-07,1016,Groceries,South,45,15788.897454538761
2022-03-08,1072,Books,South,51,23453.543161153208
2022-03-09,1035,Clothing,North,43,16984.321463020973
2022-03-10,1085,Groceries,North,66,7763.092643004818
2022-03-11,1094,Groceries,East,99,41054.22802335958
2022-03-12,1097,Electronics,West,47,3281.4949754756526
2022-03-13,1087,Books,West,24,7557.055367538818
2022-03-14,1072,Groceries,East,77,34076.30118511944
2022-03-15,1001,Electronics,West,37,2203.3428429162086
2022-03-16,1084,Groceries,West,56,23875.566406833546
2022-03-17,1033,Books,South,94,37724.47101864511
2022-03-18,1026,Groceries,South,75,19263.74719358585
2022-03-19,1036,Groceries,West,87,14038.304785853075
2022-03-20,1070,Clothing,East,46,9598.577660732599
2022-03-21,1021,Clothing,East,28,13569.989621806906
2022-03-22,1067,Electronics,West,93,10121.357633839638
2022-03-23,1013,Groceries,East,52,15288.31725390573
2022-03-24,1097,Electronics,East,15,761.8194969083263
2022-03-25,1022,Books,South,45,5254.542065371247
2022-03-26,1043,Electronics,East,58,22273.451749077878
2022-03-27,1088,Groceries,North,67,10604.326495036108
2022-03-28,1064,Clothing,South,73,35990.852344029016
2022-03-29,1078,Clothing,North,72,18388.825280350677
2022-03-30,1095,Electronics,West,97,25521.11413187702
2022-03-31,1077,Clothing,East,98,2723.833782902007
2022-04-01,1060,Groceries,North,73,34944.96183237881
2022-04-02,1084,Groceries,East,81,7725.325268702549
2022-04-03,1054,Books,North,41,11225.262630101792
2022-04-04,1070,Clothing,South,65,13252.236327185601
2022-04-05,1099,Clothing,West,40,8545.460134594272
2022-04-06,1084,Books,North,5,1626.0854067884657
2022-04-07,1049,Electronics,South,94,31435.80446687951
2022-04-08,1011,Books,West,75,6420.10659603506
2022-04-09,1078,Clothing,North,28,7134.328880832361
2022-04-10,1014,Electronics,North,38,15098.690103021374
2022-04-11,1016,Groceries,South,81,18404.04053218799
2022-04-12,1033,Groceries,West,87,7938.24459133711
2022-04-13,1034,Books,West,18,2942.5734386420118
2022-04-14,1038,Groceries,South,37,4220.441497224923
2022-04-15,1077,Clothing,East,27,1934.565100513294
2022-04-16,1054,Books,South,25,4875.3688110830835
2022-04-17,1058,Clothing,West,69,18979.05438252692
2022-04-18,1004,Clothing,South,83,3788.8045330006134
2022-04-19,1029,Electronics,East,27,8258.583214578866
2022-04-20,1003,Electronics,South,77,38236.812127599296
2022-04-21,1014,Electronics,South,54,26050.745701251413
2022-04-22,1034,Groceries,North,7,2914.065043257115
2022-04-23,1073,Electronics,East,90,12645.643074585974
2022-04-24,1054,Clothing,West,78,1636.418337441418
2022-04-25,1065,Books,East,27,11297.75672914012
2022-04-26,1059,Books,West,59,2200.8719065046
2022-04-27,1023,Clothing,West,72,7974.558714288779
2022-04-28,1091,Groceries,North,31,8580.244342636655
2022-04-29,1021,Books,East,99,9643.118678858149
2022-04-30,1043,Clothing,North,91,38088.621692606444
2022-05-01,1031,Clothing,South,68,26574.961079377506
2022-05-02,1094,Clothing,East,4,1521.3082312450094
2022-05-03,1082,Books,South,18,7378.245572216625
2022-05-04,1050,Books,East,63,7412.193956768575
2022-05-05,1084,Electronics,West,87,31942.681995263818
2022-05-06,1002,Electronics,South,96,17672.44188191661
2022-05-07,1069,Clothing,East,76,25593.298846327198
2022-05-08,1031,Clothing,East,52,3629.1136455223336
2022-05-09,1001,Clothing,South,84,29881.943635455435
2022-05-10,1087,Clothing,North,63,30638.965560297067
2022-05-11,1058,Books,East,45,1411.3880552776934
2022-05-12,1090,Electronics,North,12,671.7139388624583
2022-05-13,1072,Groceries,North,8,564.6561279650143
